model_run_id,k_fit,k_eff0,QoI=k_fit/k_eff0,log10_dissolution_rate/FeS,log10_dissolution_rate/pyrite,log10_dissolution_rate/siderite,log10_dissolution_rate/magnetite,log10_dissolution_rate/goethite,log10_dissolution_rate/SOM,log10_equilibrium_constant/FeS,log10_equilibrium_constant/goethite,log10_equilibrium_constant/goethite_dirb,log10_rate_constant/goethite_dirb,log10_rate_constant/abiotic_fe_reduction,log10_rate_constant/sulfate_reduction,sorption_site_density/illite_str,sorption_site_density/illite_w,sorption_site_density/goethite,half_saturation_constant/sulfate,half_saturation_constant/acetate,inhibition_constant/Fe3,logit_initial_mineral_fraction/goethite,logit_initial_mineral_fraction/SOM,logit_initial_mineral_fraction/FeS,logit_initial_mineral_fraction/pyrite,logit_initial_mineral_fraction/siderite,logit_initial_mineral_fraction/illite,log_ssa/FeS,log_ssa/pyrite,log_ssa/siderite,log_ssa/illite,log_tce_intrinsic_rate_constant/FeS,log_tce_intrinsic_rate_constant/pyrite,log_tce_intrinsic_rate_constant/siderite,log_tce_intrinsic_rate_constant/illite,groundwater_concentration/acetate,groundwater_concentration/sulfate,groundwater_concentration/Fe++,initial_concentration/Fe++,initial_concentration/pH,initial_mineral_fraction/goethite,initial_mineral_fraction/SOM,initial_mineral_fraction/FeS,initial_mineral_fraction/pyrite,initial_mineral_fraction/siderite,initial_mineral_fraction/illite,ssa/FeS,ssa/pyrite,ssa/siderite,ssa/illite,log10_tce_intrinsic_rate_constant/FeS,log10_tce_intrinsic_rate_constant/pyrite,log10_tce_intrinsic_rate_constant/siderite,log10_tce_intrinsic_rate_constant/illite,rate_constant/sulfate_reduction,porosity,Variation of normalized volume of FeS,Variation of normalized volume of Pyrite,Variation of normalized volume of Siderite,average_pH,integrated_dirb_rate,integrated_sulfate_reduction_rate,tce_flux_reduction,tce_removal_contributions_FeS,tce_removal_contributions_pyrite,tce_removal_contributions_siderite
9348,0.013339998,0.011514964,1.158492352,-10.23859759,-15.78901324,-10.33296146,-13,-6.581463648,-8.971431389,-4.358585866,0.823227266,10.08227727,-6.681727071,-3.746694665,-0.369339769,1.30E-08,1.31E-07,4.04E-06,0.000164388,0.009206049,6.28E-09,-6.677492902,-4.042391113,-5.044269046,-7.235953061,-6.255613776,-0.662584456,3.558911689,-3.960130023,-2.875971475,-2.101698132,-27.74847446,-24.66986738,-31.91118242,-33.82794561,0.000799182,6.56E-05,1.34E-05,8.00E-06,7.648413271,0.001257347,0.017252569,0.006404884,0.000719702,0.001915969,0.340159289,35.12494948,0.019060636,0.056361359,0.122248658,-12.05100934,-10.71398727,-13.85885043,-14.69129011,0.427228515,0.62224024,49.95262935,50.07133475,87.06567878,5.574481769,-197.2160644,1.776030445,0.821859242,0.998575738,0.001413452,1.08E-05
9387,0.012867826,0.011034911,1.166101422,-10.23516723,-15.16162294,-7.9904934,-13,-10.74261752,-9.769936102,-4.788281159,0.051891765,9.310941765,-10.4714095,-7.079759028,-0.564427961,1.12E-07,5.81E-07,7.90E-07,0.00013555,0.000184405,3.89E-09,-6.283305238,-3.600634586,-5.139720146,-9.094908285,-10.29835662,-0.497852828,5.027243126,-4.978440827,-2.490439341,-5.124301308,-29.27234474,-25.69775483,-31.49999631,-31.51896541,0.000247704,0.001564506,1.63E-06,1.12E-05,7.604071159,0.001863739,0.026580569,0.005825197,0.000112223,3.37E-05,0.378045395,152.5119762,0.006884789,0.082873549,0.005950373,-12.71281779,-11.16039312,-13.68027458,-13.68851275,0.272628993,0.577489177,50.14974334,77.17501996,2227.878591,5.24887029,-359.4958034,31.29570981,0.827267413,0.999954978,3.32E-05,1.18E-05
9388,0.000418338,0.000387417,1.079814127,-8.986590257,-20.86108682,-13.54467636,-13,-9.563313089,-10.89657446,-4.539703152,0.590956736,9.850006736,-9.597510007,-7.662053977,-3.630742529,3.36E-08,6.21E-08,1.17E-06,0.000355859,0.000189526,4.24E-10,-5.053906011,-5.644387833,-10.192891,-9.307093611,-5.926171595,-0.368351872,4.507932088,-3.686747815,-5.572194354,-2.537367375,-27.08624723,-24.31991431,-33.94832591,-33.83651899,0.000399536,0.000339943,9.90E-06,6.16E-06,7.68357387,0.006343846,0.003524845,3.74E-05,9.08E-05,0.002661576,0.408939327,90.73399444,0.025053348,0.003802128,0.079074299,-11.76340771,-10.56200458,-14.74357061,-14.69501348,0.000234022,0.568352206,51.78546611,49.985033,50.0230925,6.349644354,-129.141808,0.306746284,0.993336384,0.98885811,0.011139321,2.57E-06
9350,0.003592915,0.005105816,0.703690562,-9.70825898,-15.02563876,-10.03868191,-13,-9.658567039,-10.75470352,-4.506937265,0.279755517,9.538805517,-9.553128405,-3.688434527,-2.865650961,1.18E-08,3.82E-06,7.30E-06,0.00132832,0.00051679,3.28E-08,-6.723313601,-5.312536266,-10.55085491,-8.237625307,-9.960366819,-0.609108027,5.653218569,-0.934207593,-1.112042058,-4.451570209,-25.16853689,-24.25067114,-33.06850001,-29.35904436,0.000572688,0.00241741,3.97E-06,2.29E-05,7.525298987,0.001201102,0.004905229,2.62E-05,0.000264442,4.72E-05,0.352262696,285.2079516,0.392897076,0.328886669,0.011660244,-10.93055669,-10.53193266,-14.36146708,-12.75047096,0.001362539,0.631243131,43.04389806,51.91572972,1582.994151,6.106187479,-235.9626663,2.145391359,0.947096002,0.961837483,0.038141951,2.06E-05
9351,0.00028789,0.000414815,0.694020577,-10.6982659,-13.671268,-8.715639784,-13,-7.140424711,-10.08926182,-4.202113133,0.190015924,9.449065924,-9.283297564,-3.577197096,-2.8320239,6.10E-08,5.57E-07,1.24E-06,0.005616087,0.000172419,1.59E-10,-5.190182919,-6.756795112,-9.565635646,-10.53319999,-5.242581399,-0.650212969,6.313925853,-1.318966098,0.188715922,-3.881751987,-29.28484266,-25.79947025,-34.15791139,-32.7542419,0.002434735,0.001954668,2.41E-05,6.05E-06,7.435994367,0.005540124,0.001161599,7.01E-05,2.66E-05,0.005258791,0.342941547,552.2085888,0.267411637,1.207697823,0.020614677,-12.71824557,-11.20456756,-14.83459243,-14.22498652,0.001472231,0.634951239,42.82394986,70.41070359,57.82062322,7.397127455,-131.8680474,1.042476354,0.995448852,0.991134859,0.007602744,0.001262397
9353,0.000181398,0.000150457,1.205649804,-13.72790446,-15.22619983,-11.11853624,-13,-9.335510446,-10.08925758,-4.664225845,0.574537363,9.833587363,-5.868379987,-4.316902909,-1.558854873,2.03E-08,5.98E-07,1.51E-05,2.98E-05,0.000418565,3.72E-09,-6.446059095,-3.695836532,-11.80207698,-8.6673244,-3.267015933,-0.563653954,3.243992791,-2.430948367,1.315429109,-2.005968336,-27.49890826,-25.19019495,-31.74622505,-35.33237133,0.000395398,0.000226258,1.01E-05,1.13E-05,7.646454573,0.001584249,0.024225244,7.49E-06,0.000172089,0.036720234,0.362702427,25.63587637,0.087953381,3.726349654,0.134529962,-11.94262412,-10.93996266,-13.78721036,-15.3446539,0.027615005,0.564538267,48.23950723,53.51063044,52.82638391,5.324843364,-212.3875735,3.595224432,0.997088928,0.088887416,0.077970917,0.833141667
9356,1.98E-05,3.78E-05,0.524670165,-7.72129229,-16.95875499,-10.6012513,-13,-12.94109666,-8.184732158,-4.765810889,0.83282625,10.09187625,-12.86146843,-2.405207885,-1.470420782,1.51E-08,8.74E-07,3.38E-06,2.08E-05,0.000187264,3.79E-10,-4.811868443,-5.300459901,-9.142024226,-8.672147962,-6.664381709,-0.596603465,2.436259644,-6.651678054,-1.406155674,-4.440312107,-28.27821141,-25.84981191,-30.70981731,-32.86402698,0.000127079,4.17E-05,7.00E-06,6.36E-06,7.779355756,0.008067044,0.004964529,0.000107059,0.000171261,0.00127392,0.355121151,11.43020765,0.001291852,0.245083656,0.011792257,-12.28107117,-11.22643067,-13.3371042,-14.27266557,0.033851601,0.620245036,16.54941521,49.9998701,68.31846937,6.048333297,-21.36523451,1.210063858,0.999603783,0.896429559,0.008051578,0.095518863
9396,0.000793723,0.000704912,1.125988702,-9.599743777,-13.52665672,-12.74973977,-13,-7.681777963,-10.01636842,-4.896037474,0.551116219,9.810166219,-8.713030277,-2.722621681,3.009547361,3.22E-08,1.09E-07,4.88E-06,2.94E-05,0.001901419,1.57E-09,-5.655955366,-4.284843894,-8.936703934,-8.360315527,-6.059269704,-0.490990232,3.753349468,-4.634363077,-0.550522816,-2.977457335,-26.94072148,-23.92458111,-30.69745033,-33.6576212,0.000674229,0.000414715,2.65E-05,2.44E-05,7.629697323,0.003484447,0.013588579,0.000131456,0.000233916,0.002330662,0.379660322,42.66374379,0.009712291,0.57664825,0.050922147,-11.70020668,-10.39031356,-13.33173328,-14.61731916,10,0.590520618,94.35335628,68.68738739,94.69422989,5.91723284,-659.0410003,25.71509839,0.987444223,0.982593133,0.008658586,0.008748281
9358,6.54E-05,0.001014708,0.064443807,-8.951851401,-12.21358289,-9.261707937,-13,-9.982835314,-10.38045707,-4.376566062,0.267031056,9.526081056,-12.60249268,-4.309957363,-0.679992214,9.50E-09,2.08E-06,1.36E-05,6.63E-05,0.001659315,1.58E-10,-6.676759499,-4.036074908,-10.4509231,-7.617747319,-7.953461358,-0.538433857,6.064564774,-1.614925799,-3.184223566,-4.305775351,-27.37127542,-25.80385413,-33.41428533,-32.85887088,0.001714498,0.000199201,4.27E-05,9.95E-06,7.372109936,0.001258269,0.017359987,2.89E-05,0.000491407,0.00035132,0.368551982,430.3353439,0.198905429,0.041410386,0.013490422,-11.88719388,-11.20647146,-14.51163973,-14.2704263,0.208933359,0.601908135,0.627532296,52.63890723,36.98726797,5.500581484,-5.830293385,6.063155709,0.998674171,0.249579481,0.750387978,3.25E-05
9399,0.000176698,0.000172481,1.024445903,-6.885425206,-18.94388662,-10.66263032,-13,-14.06048944,-9.970049758,-4.896066971,0.063673198,9.322723198,-10.6232491,-1.79472767,-2.746862121,6.46E-09,3.90E-07,5.27E-06,0.003580472,0.000142585,1.41E-09,-5.2837402,-6.456970466,-8.428843269,-8.519186652,-5.273568567,-0.401560674,2.819940562,-2.93247661,-2.584570281,-0.823522696,-28.03091217,-24.65661383,-31.32766532,-31.87838557,0.001204676,0.000376413,1.75E-05,1.69E-06,7.774632255,0.00504781,0.001567084,0.000218426,0.000199562,0.005099153,0.400937429,16.77585352,0.053264958,0.075428486,0.438882877,-12.17367048,-10.70823133,-13.60543218,-13.84460695,0.001791174,0.576880536,50.3653304,49.97781155,57.49697331,7.057851235,-132.4261358,0.363353784,0.9971623,0.914195593,0.082395312,0.003409096
9363,1.069408375,1.047014642,1.021388176,-8.916282576,-12.86609309,-10.58649248,-13,-8.08280083,-11.06899894,-4.361384517,0.641120444,9.900170444,-8.037414919,-5.062916747,-1.203226379,9.14E-09,7.90E-08,1.92E-06,0.000159504,0.00012051,2.52E-10,-6.904763186,-4.929801029,-6.129175015,-9.808514573,-6.786375719,-0.549280881,7.93812042,-2.185423456,1.106242277,-4.37212413,-26.56066306,-24.52395478,-34.79020842,-31.25104594,0.001780013,0.001009684,7.41E-06,2.47E-05,7.661773796,0.001001992,0.007176073,0.002173642,5.50E-05,0.00112778,0.366031266,2802.088804,0.112430114,3.022977513,0.012624396,-11.5351494,-10.65061823,-15.10919554,-13.5721568,0.062628732,0.612384247,49.55515785,91.13188258,106.8886454,5.844884675,-243.4331725,11.65863091,0.14559971,0.999991509,8.33E-06,1.59E-07
9366,0.000757546,0.000920972,0.822550355,-11.0493898,-15.43356118,-11.45168183,-13,-11.6597682,-10.37350626,-4.30354123,0.148182068,9.407232068,-12.5511986,-2.663492123,0.245701831,1.36E-08,6.69E-07,2.66E-06,0.021742335,1.32E-05,2.28E-10,-4.915267821,-5.126416395,-10.32356778,-9.756994818,-6.586826128,-0.648479779,5.662916917,-3.79910949,0.456754256,-1.099731686,-27.08366147,-23.51993614,-32.10559199,-33.17820327,0.000256754,0.018644324,1.77E-05,4.60E-06,8.060648059,0.007280361,0.005902752,3.28E-05,5.79E-05,0.001376511,0.343332197,287.987454,0.022390702,1.578940821,0.33296041,-11.76228473,-10.21457848,-13.94328144,-14.4091106,1.760766759,0.631967479,25.82914758,208.6621685,58.55536538,6.214765412,-38.37866066,76.5674232,0.98547759,0.981989857,0.014350404,0.003659739
9407,0.014201694,0.079777763,0.178015695,-8.719801689,-16.94091821,-11.71577485,-13,-8.172250128,-9.224016224,-4.488472668,0.523274668,9.782324668,-11.91729953,-6.64568629,-0.932704234,1.84E-08,1.54E-06,1.54E-06,4.07E-05,9.27E-05,1.08E-09,-4.396533211,-2.869402477,-6.989653554,-8.100170156,-4.66419396,-0.634772024,7.638200973,0.255444117,-2.907897302,-3.686696111,-28.10661086,-23.44764687,-33.93590468,-33.16315689,0.000143657,0.000155667,7.21E-06,1.76E-06,7.755800002,0.012170042,0.053687001,0.000920518,0.000303395,0.009338808,0.346429285,2076.005664,1.291034864,0.054590396,0.025054643,-12.206546,-10.18318365,-14.73817614,-14.40257604,0.116760451,0.567100951,3.656937187,53.62289064,50.48631031,4.798816239,-233.7154202,4.868262296,0.762299801,0.755511022,0.244481934,7.04E-06
9408,0.013267129,0.011129366,1.192083103,-10.0925475,-18.54783814,-10.19493082,-13,-9.43810591,-11.1437049,-4.540351124,0.599209383,9.858259383,-5.989425072,-3.905069759,1.611661354,1.61E-08,1.14E-07,8.94E-06,0.000275506,0.033022759,5.97E-10,-5.840913071,-3.065518161,-6.923208415,-8.200478305,-4.350632131,-0.509475968,5.4205587,-1.549286565,2.212407039,-1.107682605,-28.04781247,-27.02574885,-29.33900142,-30.54808528,0.000110719,0.00844289,2.43E-05,4.41E-06,8.26714821,0.002897766,0.044552219,0.000983697,0.000274447,0.0127344,0.375316379,226.0053564,0.212399453,9.13768471,0.330323565,-12.18101018,-11.73713359,-12.74176642,-13.26686487,10,0.553191092,58.847015,53.18429887,62.71976437,4.798941909,-535.6836183,178.5173624,0.819959325,0.86512347,0.000677396,0.134199134
9392,0.000453829,0.000394827,1.149437707,-6.814304719,-16.99313605,-12.35364962,-13,-9.017265108,-7.155264539,-4.695196213,0.716997421,9.976047421,-9.783194287,-6.014301011,1.12748586,6.37E-09,8.87E-07,1.40E-06,2.89E-05,0.000733545,3.18E-09,-3.482641734,-4.765601256,-10.93428688,-9.311752163,-4.299146705,-0.390003696,6.342142137,-1.555892626,0.339382156,-5.639191669,-28.3697064,-24.00323952,-35.44816327,-33.42890152,0.00073232,0.000157905,3.89E-05,4.07E-06,7.577073249,0.029810182,0.008445826,1.78E-05,9.03E-05,0.013398193,0.403716411,568.011768,0.211000954,1.40407982,0.003555741,-12.32080694,-10.42447447,-15.3949417,-14.51798747,10,0.534471288,238.7755849,49.82240607,65.98689216,7.111785169,-800.0977077,11.10989537,0.993034916,0.866564379,0.131989023,0.001446598
9368,0.072688889,0.071197593,1.020945878,-12.41659882,-21.35251344,-11.02710291,-13,-7.25127762,-10.43766908,-4.624415526,0.831217969,10.09026797,-8.431696083,-4.107444669,-3.837410382,3.97E-09,1.38E-07,5.05E-06,9.98E-05,1.64E-05,3.24E-08,-4.367795803,-5.208524009,-6.666636492,-5.408033368,-8.75498057,-0.396281524,5.596554959,-3.128152326,-0.856864528,-3.475331354,-26.49712213,-23.56979223,-33.99114626,-31.74717939,0.000810434,0.00297883,5.26E-06,9.15E-05,7.368271828,0.012520409,0.005439986,0.001271055,0.004460458,0.000157649,0.402206071,269.4963802,0.043798648,0.424490977,0.030951576,-11.50755393,-10.2362307,-14.76216726,-13.78762482,0.000145408,0.563894372,50.31414766,49.97678456,1012.477068,7.305249886,-556.9503162,1.262178693,0.474085793,0.988797316,0.01120134,1.34E-06
9373,0.000705096,0.000141223,4.992768068,-8.171028453,-15.27226222,-14.20383301,-13,-10.56670921,-12.1289633,-4.53817835,-0.082895411,9.176154589,-9.823642977,-2.989590335,-1.764482516,4.16E-08,4.13E-07,7.71E-06,0.000165172,5.46E-05,4.40E-11,-5.180906033,-5.373744475,-11.14905804,-9.134476322,-7.605834628,-0.562109557,5.660632718,-3.512634191,-2.069412387,-4.951839847,-28.22814199,-23.92243721,-31.47763447,-34.19266466,0.000465785,0.012317595,4.54E-06,1.72E-05,7.446715958,0.005591469,0.004615337,1.44E-05,0.00010787,0.000497293,0.36305949,287.3303842,0.029818264,0.126259952,0.007070389,-12.2593263,-10.38938247,-13.67056296,-14.84968558,0.017199566,0.616064141,172.7424646,56.42635007,50.01198053,6.92526473,-29.74938926,12.05604081,0.989693274,0.958631818,0.04104391,0.000324273
9415,0.005232678,0.005005232,1.045441611,-7.422197095,-15.80454388,-12.38873221,-13,-12.3404,-9.999077962,-4.508794366,0.551358836,9.810408836,-10.29536248,-5.247259364,-0.523425076,2.88E-08,8.97E-07,1.44E-06,0.036500789,0.00022017,1.61E-10,-6.868978867,-4.636990853,-10.41240821,-3.327071886,-6.069742024,-0.25544299,5.351126397,-2.690405034,0.632942295,-2.257099758,-25.94879836,-25.05920543,-32.55492232,-31.88512962,0.000102044,5.22E-05,8.75E-06,5.25E-06,7.649763197,0.001038459,0.009593869,3.01E-05,0.034654052,0.002306438,0.43648425,210.8456601,0.067853451,1.883143198,0.104653566,-11.26941994,-10.88307464,-14.13842312,-13.84753585,0.299622846,0.505842832,48.34235088,50.00159379,66.6677753,5.724939451,-204.2029154,0.178829623,0.922323995,0.507753549,0.491725221,0.00052123
9403,9.87E-05,8.21E-05,1.201830081,-6.47771002,-13.93887238,-7.618022927,-13,-9.923598409,-9.379350755,-4.006148069,0.129439257,9.388489257,-8.973840031,-6.042455178,0.618875107,3.20E-09,4.12E-07,8.74E-06,0.000254364,0.005422689,1.10E-07,-6.470114223,-3.838599747,-8.929020589,-8.6647317,-7.14510863,-0.643065806,2.034876828,-4.797973607,-3.071556397,-3.217088663,-27.353832,-23.56972726,-31.37144302,-32.51108333,0.000646517,0.00073469,1.01E-05,6.16E-06,7.93599641,0.001546653,0.02107021,0.00013247,0.000172536,0.000788091,0.344553839,7.651309637,0.008246441,0.046348961,0.04007155,-11.8796183,-10.23620249,-13.62444459,-14.11938409,4.157910216,0.621686201,53.7800428,62.12971901,177.1181605,5.502958493,-325.0783775,31.55755242,0.998424445,0.935561566,0.062588382,0.001850052
9430,0.012581971,0.010492278,1.199164858,-8.001943421,-13.88342412,-11.74650106,-13,-8.006189534,-9.724776354,-5.003533472,0.620879325,9.879929325,-7.919852486,-1.243859348,1.822098564,1.79E-08,6.54E-07,7.38E-06,0.000870009,0.001834363,7.56E-08,-5.966128395,-2.641223763,-6.45295403,-7.941274734,-4.685798619,-0.416781688,4.259095796,-3.51010889,-1.590116339,-3.266355509,-27.3896529,-23.71444717,-32.95278974,-33.26568805,0.000244113,0.000185953,6.34E-06,7.22E-05,7.85011147,0.002557592,0.066531993,0.001573381,0.000355626,0.009141035,0.39728712,70.74598573,0.029893659,0.203901889,0.038145194,-11.89517512,-10.29905355,-14.31121475,-14.44710476,10,0.512503253,49.15463507,57.10844594,51.42999556,4.399223799,-663.583746,9.457741873,0.829791514,0.995888327,0.00405556,5.61E-05
9404,0.016381005,0.014180461,1.15518143,-12.45589949,-15.16894125,-9.834545581,-13,-9.740130398,-9.712770118,-3.989728547,0.63044842,9.88949842,-7.026421809,-3.975398061,1.406325633,6.92E-09,7.43E-07,6.64E-07,0.000114743,0.000225069,2.31E-09,-6.269740123,-3.602083246,-5.968549033,-6.933208902,-3.922964779,-0.512685547,4.120106535,-1.306172379,-1.708429746,-0.009578707,-27.49008155,-22.84689996,-34.29109603,-31.95651921,0.000535381,0.000595046,7.13E-06,1.18E-05,7.445591312,0.001889145,0.026543112,0.002551424,0.000973918,0.019398607,0.374564182,61.56580081,0.270854804,0.181150021,0.990467023,-11.93879072,-9.922282581,-14.89243379,-13.87853995,10,0.564029612,49.76436695,53.4532767,55.90094969,5.226171023,-533.2151385,39.23722416,0.789794292,0.841595037,0.158385017,1.99E-05
9405,0.000426891,0.000243871,1.750481172,-10.80888255,-16.53185269,-10.52984265,-13,-8.564749093,-7.639504946,-4.642502972,0.493027217,9.752077217,-7.839857437,-4.547514379,-1.935466865,1.49E-08,2.39E-06,9.11E-06,0.001198102,0.000328831,3.80E-09,-5.429813541,-5.548199977,-12.14537269,-9.765997963,-11.52020707,-0.52679275,5.082193865,-1.092753307,-0.198412483,-5.782198812,-28.06229901,-22.47489178,-30.54144546,-32.96676439,0.000233035,0.002535371,8.56E-07,1.17E-05,7.387786644,0.004364778,0.003879353,5.31E-06,5.74E-05,9.93E-06,0.371265238,161.1271597,0.33529206,0.820031534,0.003081931,-12.18730161,-9.760721481,-13.26398123,-14.31728386,0.011602007,0.610367991,376.6064737,49.13818516,11530.19928,7.175107938,-675.6359681,7.068229309,0.993207368,0.215834933,0.765810877,0.01835419
9433,0.001027866,0.000973653,1.05568011,-6.500818977,-17.52443245,-7.662160212,-13,-10.20883503,-10.03413306,-4.618979709,0.744743187,10.00379319,-8.202622646,-4.065150043,-0.344305818,2.36E-09,6.88E-07,1.90E-06,1.63E-05,0.002528385,4.70E-10,-4.941193146,-5.798554412,-9.076477911,-7.174468707,-8.015999924,-0.379958848,3.991509484,-1.493062761,-0.873331003,-2.611288521,-27.61559252,-23.76926634,-30.10102709,-32.52160168,0.000469718,0.000470103,4.72E-05,4.85E-06,7.589078564,0.007095363,0.00302277,0.00011431,0.000765306,0.000330029,0.406136823,54.13654596,0.224683449,0.417558342,0.073439854,-11.99329945,-10.32286121,-13.07270996,-14.12395215,0.452578775,0.572485399,76.3268675,49.79523135,308.9096565,7.365212941,-284.1630482,12.48327993,0.983669855,0.430910598,0.56544434,0.003645062
9412,0.026025,0.02582754,1.007645347,-8.443922999,-19.14416657,-7.320807538,-13,-10.32108101,-12.34332911,-4.707476072,0.867128088,10.12617809,-7.843466584,-5.968240336,-1.596495649,1.96E-08,2.41E-07,4.76E-07,0.000677452,1.22E-05,1.04E-10,-6.687682903,-5.523282403,-5.77659897,-5.243832221,-6.111983246,-0.40346347,6.010125129,-1.474637011,-2.522828318,-2.647561569,-28.86025521,-24.44491436,-36.24512636,-31.42954367,0.003286389,0.0008338,3.67E-05,3.49E-06,7.792111714,0.001244616,0.003976842,0.003089663,0.005252252,0.002211251,0.400480489,407.5343114,0.228861786,0.080232363,0.070823701,-12.53384958,-10.61629142,-15.74105837,-13.64967739,0.02532237,0.573694887,50.61054191,49.91935595,56.4212308,7.74791279,-102.8537116,5.68183072,0.701869608,0.92271501,0.077284917,7.38E-08
9413,0.000108883,0.000102364,1.063690078,-7.758211705,-15.27483803,-13.40445563,-13,-6.208724592,-9.081248891,-4.058299424,0.677992313,9.937042313,-10.75441881,-4.36929388,0.33395608,1.75E-08,6.32E-07,7.60E-06,0.000148452,7.81E-05,3.22E-09,-5.206525874,-5.361878214,-8.094256092,-7.553109438,-7.036814369,-0.34282117,1.00817829,-2.741555338,-1.052235124,-3.781948664,-27.16254303,-25.87801248,-33.70583065,-30.1102972,0.000242838,0.003876538,6.78E-06,7.74E-06,7.793823843,0.005450807,0.004670172,0.000305194,0.000524202,0.00087815,0.415124344,2.740603879,0.064469996,0.349156468,0.022778261,-11.79654255,-11.23867802,-14.63825626,-13.07673592,2.157526207,0.562997131,53.42487472,61.59727259,54.65267697,6.422949984,-200.3375489,61.7380589,0.998240705,0.864808802,0.134773757,0.000417441
9414,0.000830477,0.000803723,1.033287839,-6.701309562,-12.03264976,-9.107698529,-13,-9.000827616,-11.17779274,-4.879279135,0.789273621,10.04832362,-9.735674877,-6.095575242,-0.327973762,9.98E-09,1.54E-06,2.93E-06,9.63E-05,0.000967116,1.77E-08,-5.268600754,-5.746394974,-9.954538466,-11.28631705,-4.515183736,-0.421580872,5.910783314,-3.543706635,-1.14119258,-5.029354295,-27.9835582,-23.90292999,-30.84073519,-33.20160658,0.000324604,0.005440658,1.68E-05,2.02E-05,7.448181042,0.005124418,0.003184105,4.75E-05,1.25E-05,0.010823172,0.396138523,368.9950814,0.028905984,0.319437839,0.006543034,-12.15310491,-10.3809106,-13.39396111,-14.41927453,0.469922499,0.574619782,50.33056251,417.4465942,54.78063181,7.701223235,-241.0314337,28.14542072,0.986718985,0.988175683,0.001561953,0.010262363
9435,2.06E-05,1.42E-05,1.446825272,-7.532307925,-12.93553889,-11.2757236,-13,-8.077790847,-9.525361021,-4.693676351,0.12263429,9.38168429,-9.451949466,-6.543101033,3.704480044,1.04E-08,3.30E-07,7.34E-06,8.42E-06,0.000261781,2.18E-08,-5.79189815,-5.962735708,-12.31062833,-8.333554977,-9.639918175,-0.542539334,4.21175736,-2.499136606,-1.494441907,-2.921887983,-28.64785254,-25.77816133,-33.79956734,-31.30419535,0.00031474,0.000411751,4.44E-06,3.17E-05,7.701844699,0.003042896,0.002566261,4.50E-06,0.000240258,6.51E-05,0.367597066,67.47501354,0.082155901,0.224373791,0.053831957,-12.44160428,-11.19531322,-14.67896559,-13.5952393,10,0.616433919,332.0702762,53.65946927,528.7943174,6.780820093,-162.8860502,27.71797234,0.99967041,0.464109976,0.534780694,0.00110933
9421,0.001804767,0.001630886,1.106617847,-7.411152755,-19.69401305,-10.15813827,-13,-9.005098975,-8.573224088,-4.747556284,0.780822708,10.03987271,-8.863038402,-5.74277732,0.945187257,2.49E-07,3.47E-07,1.39E-06,0.000300025,0.000495842,7.48E-09,-4.457676228,-4.836375539,-9.399564921,-8.521954118,-8.448471028,-0.36879858,4.934782974,-3.329946008,-0.641174139,-2.1515442,-26.87636085,-26.18159946,-33.67362864,-35.13801241,0.000589461,0.000373508,6.16E-06,2.16E-06,7.678010373,0.011456491,0.007873284,8.28E-05,0.00019901,0.000214182,0.408831359,139.0429633,0.035795038,0.526673673,0.116304422,-11.67225521,-11.37052417,-14.6242711,-15.2602449,8.814288404,0.561292874,75.46276994,49.99648882,1012.940861,7.129348249,-782.7142847,23.27589837,0.971711803,0.998505084,0.001315959,0.000178957
